,Gender2,Gender3,CountC,CountV,Start,End,start_letter,end_letter,plu_pattern,aug_vowel,source,derived_cat,semantic_cat,human,animate,semantic,sexgen
1693,Masculine,Neutral,5,2,1,1,b,m,id Plural,Zero,Arabic-Assimilated,Underived,,Y,Y,Emotion,NonSpec
1694,Masculine,Masculine,4,2,1,1,d,k,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Warfare & Hunting,
1695,Masculine,Masculine,4,0,1,1,d,b,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Physical Acts & Materials,
1696,Masculine,Masculine,4,2,1,0,d,u,Internal,Zero,French,Underived,,N,N,Physical Acts & Materials,
1697,Masculine,Masculine,4,1,1,1,d,r,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Religion & Beliefs,
1698,Masculine,Masculine,3,0,1,1,d,l,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Social Relations,
1699,Masculine,Masculine,4,0,1,1,d,b,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Religion & Beliefs,
1700,Masculine,Masculine,3,1,1,0,d,i,Internal,Zero,Arabic-Unassimilated,Underived,,Y,Y,Mankind,NonSpec
1701,Masculine,Masculine,4,0,1,1,d,ʕ,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Social Relations,
1702,Feminine,Feminine,3,2,1,0,d,i,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Time,
1703,Masculine,Masculine,4,2,1,1,d,n,No Plural,Zero,Unknown,Underived,,N,N,Physical Acts & Materials,
1704,Masculine,Masculine,3,1,1,0,d,a,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Body Parts & Functions,
1705,Masculine,Masculine,4,1,1,1,f,k,Internal,Zero,French,Underived,,N,N,Possession & Trade,
1706,Masculine,Masculine,3,1,1,0,ħ,a,No Plural,Zero,Arabic-Unassimilated,Underived,,Y,Y,Emotion,NonSpec
1707,Masculine,Neutral,1,2,0,0,i,i,Internal,Zero,Native,Underived,,Y,Y,Mankind,Female
1708,Feminine,Feminine,2,2,0,0,i,i,No Plural,Zero,Native,Underived,,Y,Y,Mankind,Female
1709,Feminine,Feminine,2,2,0,0,i,a,No Plural,Zero,Native,Underived,,Y,Y,Mankind,Female
1710,Masculine,Masculine,2,2,1,0,k,u,id Plural,Zero,French,Underived,,N,N,Quantity & Number,
1711,Masculine,Masculine,4,2,1,1,l,n,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Physical World,
1712,Masculine,Masculine,3,2,1,1,l,b,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Emotion,
1713,Masculine,Masculine,4,1,1,1,l,m,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Law & Judgement,
1714,Masculine,Masculine,3,2,1,1,l,n,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Warfare & Hunting,
1715,Masculine,Masculine,3,2,1,1,l,n,Internal,Zero,Arabic-Unassimilated,Underived,,Y,Y,Possession & Trade,Male
1716,Feminine,Feminine,5,2,1,1,l,t,Internal,Zero,French,Underived,,N,N,Time,
1717,Masculine,Masculine,3,1,1,1,l,r,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Warfare & Hunting,
1718,Feminine,Feminine,3,2,1,0,l,i,Internal,Zero,French,Underived,,N,N,Physical Acts & Materials,
1719,Masculine,Masculine,4,2,1,1,l,r,No Plural,Zero,Unknown,Underived,,N,N,Food & Drink,
1720,Masculine,Masculine,3,2,1,0,l,a,Internal,Zero,Arabic-Unassimilated,Underived,,Y,Y,Social Relations,NonSpec
1721,Feminine,Feminine,4,1,1,1,l,n,Internal,Zero,Unknown,Underived,,N,N,Body Parts & Functions,
1722,Feminine,Feminine,4,1,1,1,l,m,Internal,Zero,Arabic-Assimilated,Underived,,N,Y,Animals,NonSpec
1723,Masculine,Masculine,4,0,1,1,l,r,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Physical World,
1724,Masculine,Masculine,3,2,1,0,l,u,Internal,Zero,French,Underived,,N,N,Social Relations,
1725,Feminine,Feminine,3,1,1,1,l,t,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Dwellings & Furniture,
1726,Masculine,Masculine,3,1,1,1,l,ʕ,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Possession & Trade,
1727,Masculine,Masculine,4,2,1,1,l,s,No Plural,Zero,French,Underived,,N,N,Warfare & Hunting,
1728,Feminine,Feminine,4,2,1,0,l,a,Internal,Zero,French,Underived,,N,N,Body Parts & Functions,
1729,Masculine,Masculine,3,1,1,1,l,l,No Plural,Zero,Unknown,Underived,,N,N,Religion & Beliefs,
1730,Feminine,Feminine,4,2,1,0,l,a,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Religion & Beliefs,
1731,Masculine,Masculine,4,1,1,1,l,s,No Plural,Zero,Native,Underived,,N,N,Possession & Trade,
1732,Masculine,Masculine,5,1,1,1,l,h,Internal,Zero,Arabic-Unassimilated,Underived,,Y,Y,Religion & Beliefs,Male
1733,Masculine,Masculine,4,0,1,1,l,ħ,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Language & Music,
1734,Feminine,Feminine,4,2,1,0,l,a,No Plural,Zero,Unknown,Underived,,N,N,Time,
1735,Masculine,Masculine,5,1,1,0,l,i,Internal,Zero,Native,Underived,,N,N,Language & Music,
1736,Masculine,Neutral,3,1,1,1,l,l,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Time,
1737,Masculine,Masculine,4,2,1,1,l,n,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Emotion,
1738,Feminine,Feminine,4,3,1,0,l,a,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Mind & Thought,
1739,Masculine,Masculine,4,1,1,1,l,q,Internal,Zero,Arabic-Assimilated,Underived,,N,N,Law & Judgement,
1740,Masculine,Masculine,4,1,1,1,l,l,No Plural,Zero,Native,Underived,,N,N,Mind & Thought,
1741,Masculine,Masculine,4,0,1,1,l,s,Internal,Zero,Arabic-Assimilated,Underived,,N,N,Law & Judgement,
1742,Feminine,Feminine,4,1,1,1,l,j,Internal,Zero,Arabic-Assimilated,Underived,,N,N,Social Relations,
1743,Feminine,Feminine,3,1,1,1,l,l,Internal,Zero,Arabic-Assimilated,Underived,,N,N,Mind & Thought,
1744,Feminine,Feminine,3,1,1,1,l,ʃ,Internal,Zero,Native,Underived,,N,Y,Religion & Beliefs,NonSpec
1745,Masculine,Masculine,3,1,1,1,l,ʒ,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Religion & Beliefs,
1746,Masculine,Masculine,3,1,1,0,l,a,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Emotion,
1747,Feminine,Feminine,4,1,1,0,l,a,Internal,Zero,Arabic-Assimilated,Underived,,N,N,Mind & Thought,
1748,Feminine,Feminine,4,1,1,0,l,a,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Language & Music,
1749,Masculine,Neutral,5,1,1,1,l,f,Mixed,Zero,Arabic-Assimilated,Underived,,N,Y,Animals,NonSpec
1750,Masculine,Masculine,4,0,1,1,l,l,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Quantity & Number,
1751,Masculine,Masculine,3,1,1,0,l,a,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Social Relations,
1752,Feminine,Feminine,4,1,1,1,l,n,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Emotion,
1753,Feminine,Feminine,4,2,1,0,l,a,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Warfare & Hunting,
1754,Masculine,Masculine,4,0,1,1,l,f,Internal,Zero,Arabic-Assimilated,Underived,,N,N,Language & Music,
1755,Masculine,Masculine,3,1,1,0,l,i,Internal,Zero,Native,Underived,,N,N,Possession & Trade,
1756,Masculine,Masculine,5,0,1,1,l,t,Internal,Zero,Arabic-Assimilated,Underived,,N,N,Motion & Transportation,
1757,Feminine,Feminine,3,1,1,1,l,ʒ,Internal,Zero,Arabic-Assimilated,Underived,,N,N,Clothing & Adornment,
1758,Feminine,Feminine,4,2,1,1,l,m,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Food & Drink,
1759,Feminine,Feminine,3,2,1,1,l,r,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Possession & Trade,
1760,Masculine,Masculine,4,1,1,1,l,t,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Religion & Beliefs,
1761,Masculine,Masculine,4,2,1,1,l,m,Internal,Zero,Arabic-Unassimilated,Underived,,Y,Y,Emotion,Male
1762,Feminine,Feminine,6,2,1,0,l,a,Internal,Zero,French,Underived,,N,N,Physical Acts & Materials,
1763,Feminine,Feminine,4,1,1,1,l,f,No Plural,Zero,Native,Underived,,N,N,Emotion,
1764,Feminine,Feminine,4,1,1,1,l,t,id Plural,Zero,Arabic-Assimilated,Underived,,N,N,Clothing & Adornment,
1765,Masculine,Masculine,5,1,1,1,l,n,Internal,Zero,Unknown,Underived,,N,N,Clothing & Adornment,
1766,Masculine,Masculine,3,1,1,1,l,r,No Plural,Zero,Unknown,Underived,,N,N,Agriculture & Vegetation,
1767,Masculine,Masculine,5,0,1,1,l,r,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Dwellings & Furniture,
1768,Feminine,Feminine,4,1,1,0,l,a,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Food & Drink,
1769,Masculine,Masculine,4,1,1,1,l,m,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Clothing & Adornment,
1770,Masculine,Masculine,4,1,1,1,l,n,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Physical Acts & Materials,
1771,Masculine,Masculine,4,2,1,1,l,l,Internal,Zero,Arabic-Assimilated,Underived,5-DIM,N,N,Physical World,
1772,Masculine,Masculine,3,1,1,1,l,l,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Possession & Trade,
1773,Feminine,Feminine,0,0,0,0,,,Only Plural,Zero,Arabic-Unassimilated,Underived,,N,Y,Religion & Beliefs,NonSpec
1774,Masculine,Masculine,4,2,1,1,l,m,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Social Relations,
1775,Feminine,Feminine,4,3,1,0,l,a,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Mind & Thought,
1776,Masculine,Masculine,4,2,1,1,l,n,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Food & Drink,
1777,Feminine,Feminine,4,1,1,1,l,n,Internal,Zero,Arabic-Assimilated,Underived,,N,N,Social Relations,
1778,Feminine,Feminine,5,1,1,0,l,a,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Law & Judgement,
1779,Feminine,Feminine,4,4,1,0,l,a,No Plural,Zero,French,Underived,,N,N,Social Relations,
1780,Feminine,Feminine,0,0,0,0,,,Only Plural,Zero,Arabic-Assimilated,Underived,,N,N,Possession & Trade,
1781,Masculine,Masculine,4,1,1,1,l,ħ,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Emotion,
1782,Masculine,Masculine,5,1,1,1,l,ħ,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Social Relations,
1783,Masculine,Masculine,4,1,1,1,m,n,Internal,Zero,French,Underived,,N,N,Quantity & Number,
1784,Masculine,Masculine,6,0,1,1,l,m,Internal,Zero,Arabic-Unassimilated,Underived,,Y,Y,Social Relations,Male
1785,Masculine,Masculine,7,0,1,1,l,ʕ,Internal,Zero,Arabic-Unassimilated,Underived,,Y,Y,Social Relations,NonSpec
1786,Masculine,Masculine,5,1,1,1,l,ʃ,External,Zero,Unknown,Underived,5-UNIT,N,N,Food & Drink,
1787,Feminine,Feminine,5,4,1,0,l,a,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Language & Music,
1788,Masculine,Masculine,5,1,1,1,l,n,Mixed,Zero,Arabic-Unassimilated,Underived,,Y,Y,Religion & Beliefs,Male
1789,Masculine,Masculine,4,1,1,1,l,ʕ,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Social Relations,
1790,Masculine,Masculine,5,1,1,1,l,f,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Social Relations,
1791,Feminine,Feminine,5,4,1,0,l,a,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Social Relations,
1792,Masculine,Masculine,6,0,1,1,l,l,Mixed,Zero,Native,Underived,,Y,Y,Social Relations,NonSpec
1793,Masculine,Masculine,6,1,1,1,l,l,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Mind & Thought,
1794,Masculine,Masculine,0,0,0,0,,,Only Plural,Zero,Arabic-Unassimilated,Underived,,Y,Y,Warfare & Hunting,Male
1795,Masculine,Masculine,5,0,1,1,l,n,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Social Relations,
1796,Masculine,Masculine,4,2,1,1,l,n,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Law & Judgement,
1797,Feminine,Feminine,4,3,1,0,l,a,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Religion & Beliefs,
1798,Masculine,Masculine,4,0,1,1,l,r,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Language & Music,
1799,Feminine,Feminine,4,0,1,1,l,b,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Dwellings & Furniture,
1800,Masculine,Masculine,4,0,1,1,l,r,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Dwellings & Furniture,
1801,Feminine,Feminine,3,2,1,0,l,a,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Physical World,
1802,Masculine,Masculine,4,2,1,1,l,b,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Emotion,
1803,Masculine,Masculine,4,2,1,1,l,l,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Agriculture & Vegetation,
1804,Feminine,Feminine,4,0,1,1,l,r,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Social Relations,
1805,Masculine,Masculine,4,2,1,1,t,n,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Possession & Trade,
1806,Masculine,Masculine,3,2,1,1,l,d,External,Zero,Arabic-Assimilated,Underived,5-DIM,N,N,Physical Acts & Materials,
1807,Feminine,Feminine,2,1,1,1,l,q,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Time,
1808,Feminine,Feminine,3,2,1,1,l,q,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Language & Music,
1809,Masculine,Masculine,3,2,1,1,l,n,Internal,Zero,French,Underived,,N,N,Possession & Trade,
1810,Masculine,Masculine,3,2,1,1,l,r,Internal,Zero,Arabic-Unassimilated,Underived,,Y,Y,Social Relations,NonSpec
1811,Masculine,Neutral,4,3,1,0,l,a,Mixed,Zero,Arabic-Unassimilated,Underived,,Y,Y,Mankind,NonSpec
1812,Masculine,Masculine,3,1,1,1,l,m,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Animals,
1813,Masculine,Masculine,4,1,1,1,l,d,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Time,
1814,Feminine,Feminine,4,1,1,1,l,t,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Social Relations,
1815,Feminine,Feminine,4,1,1,1,l,ʕ,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Social Relations,
1816,Feminine,Feminine,3,0,1,1,l,n,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Religion & Beliefs,
1817,Masculine,Masculine,0,0,0,0,,,Only Plural,Zero,Arabic-Unassimilated,Underived,,Y,Y,Emotion,NonSpec
1818,Masculine,Masculine,4,2,1,1,l,d,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Quantity & Number,
1819,Masculine,Masculine,4,1,1,1,l,d,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Social Relations,
1820,Masculine,Masculine,4,1,1,1,l,l,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Body Parts & Functions,
1821,Masculine,Masculine,3,1,1,1,l,r,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Warfare & Hunting,
1822,Masculine,Masculine,4,2,1,1,l,b,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Sense Perception,
1823,Masculine,Masculine,4,1,1,1,l,l,Internal,Zero,Arabic-Unassimilated,Underived,,Y,Y,Social Relations,Male
1824,Masculine,Masculine,5,1,1,1,l,t,Internal,Zero,Arabic-Unassimilated,Underived,,N,Y,Religion & Beliefs,NonSpec
1825,Masculine,Masculine,3,1,1,1,l,b,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Quantity & Number,
1826,Feminine,Feminine,4,3,1,0,l,a,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Religion & Beliefs,
1827,Masculine,Masculine,3,1,1,1,l,d,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Language & Music,
1828,Masculine,Masculine,4,0,1,1,l,f,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Food & Drink,
1829,Masculine,Masculine,5,2,1,1,l,n,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Social Relations,
1830,Masculine,Masculine,4,1,1,1,l,n,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Food & Drink,
1831,Masculine,Masculine,4,1,1,1,l,r,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Mind & Thought,
1832,Masculine,Masculine,3,1,1,1,l,r,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Religion & Beliefs,
1833,Masculine,Masculine,3,1,1,0,l,a,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Physical World,
1834,Masculine,Masculine,4,0,1,1,l,q,Internal,Zero,Arabic-Unassimilated,Underived,,N,Y,Mankind,NonSpec
1835,Feminine,Feminine,5,0,1,1,l,t,Internal,Zero,Native,Underived,,N,N,Clothing & Adornment,
1836,Masculine,Masculine,3,1,1,1,l,f,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Emotion,
1837,Masculine,Masculine,4,2,1,1,l,s,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Quantity & Number,
1838,Masculine,Masculine,4,1,1,1,l,s,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Possession & Trade,
1839,Masculine,Masculine,0,0,0,0,,,Only Plural,Zero,Native,Underived,,Y,Y,Social Relations,NonSpec
1840,Feminine,Feminine,4,2,1,0,l,a,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Time,
1841,Masculine,Masculine,3,1,1,0,n,i,Internal,Zero,Arabic-Unassimilated,Underived,,Y,Y,Religion & Beliefs,Male
1842,Feminine,Feminine,3,1,1,1,n,j,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Religion & Beliefs,
1843,Masculine,Masculine,4,2,1,1,n,ħ,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Mankind,
1844,Masculine,Masculine,4,2,1,1,n,n,No Plural,Zero,Unknown,Underived,,N,N,Motion & Transportation,
1845,Feminine,Feminine,4,1,1,0,n,a,Internal,Zero,French,Underived,,N,N,Quantity & Number,
1846,Feminine,Feminine,5,0,1,1,n,r,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Physical Acts & Materials,
1847,Masculine,Masculine,4,0,1,1,n,t,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Language & Music,
1848,Feminine,Feminine,5,0,1,1,n,t,Internal,Zero,Arabic-Assimilated,Underived,,N,N,Emotion,
1849,Masculine,Masculine,4,2,1,1,ʁ,d,No Plural,Zero,Native,Underived,,N,N,Time,
1850,Masculine,Masculine,4,1,1,1,r,d,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Dwellings & Furniture,
1851,Feminine,Feminine,4,2,1,0,r,a,Internal,Zero,Arabic-Assimilated,Action Nouns,,N,N,Emotion,
1852,Masculine,Masculine,3,1,1,0,r,a,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Possession & Trade,
1853,Feminine,Feminine,4,1,1,1,s,ʁ,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Physical Acts & Materials,
1854,Masculine,Masculine,2,2,1,0,s,i,id Plural,Zero,Arabic-Unassimilated,Underived,,Y,Y,Social Relations,Male
1855,Masculine,Masculine,3,1,1,0,s,u,No Plural,Zero,Native,Underived,,N,N,Food & Drink,
1856,Masculine,Masculine,4,2,1,1,s,d,Internal,Zero,Arabic-Unassimilated,Underived,,Y,Y,Religion & Beliefs,NonSpec
1857,Masculine,Masculine,4,3,1,0,ʃ,a,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Emotion,
1858,Masculine,Masculine,4,1,1,1,s,b,No Plural,Zero,Unknown,Underived,,N,N,Physical Acts & Materials,
1859,Masculine,Masculine,4,1,1,0,s,i,Internal,Zero,Native,Underived,,N,N,Physical Acts & Materials,
1860,Masculine,Masculine,4,0,1,1,ʃ,r,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Time,
1861,Masculine,Masculine,4,2,1,1,s,b,Internal,Zero,Arabic-Assimilated,Underived,,N,N,Mind & Thought,
1862,Masculine,Masculine,3,1,1,1,s,f,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Warfare & Hunting,
1863,Masculine,Masculine,5,2,1,0,s,a,No Plural,Zero,Spanish,Underived,,N,N,Mind & Thought,
1864,Masculine,Masculine,4,1,1,1,s,m,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Social Relations,
1865,Feminine,Feminine,4,1,1,1,s,ʕ,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Possession & Trade,
1866,Masculine,Masculine,5,1,1,1,s,m,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Quantity & Number,
1867,Masculine,Masculine,5,1,1,1,s,t,No Plural,Zero,Unknown,Underived,,N,N,Religion & Beliefs,
1868,Masculine,Masculine,4,0,1,1,s,m,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Body Parts & Functions,
1869,Masculine,Masculine,4,0,1,1,ʃ,f,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Physical Acts & Materials,
1870,Masculine,Masculine,3,1,1,0,ʃ,a,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Physical Acts & Materials,
1871,Masculine,Masculine,3,1,1,0,ʃ,a,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Possession & Trade,
1872,Masculine,Masculine,4,1,1,1,ʃ,b,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Food & Drink,
1873,Masculine,Masculine,5,1,1,1,s,s,No Plural,Zero,French,Underived,,N,N,Possession & Trade,
1874,Feminine,Feminine,3,1,1,0,ʃ,i,No Plural,Zero,Native,Underived,,N,N,Physical Acts & Materials,
1875,Masculine,Masculine,5,1,1,1,s,l,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Clothing & Adornment,
1876,Feminine,Feminine,4,2,1,0,ʃ,i,Internal,Zero,French,Underived,,N,N,Motion & Transportation,
1877,Masculine,Masculine,4,2,1,0,ʃ,a,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Warfare & Hunting,
1878,Feminine,Feminine,2,2,0,0,a,a,No Plural,Zero,Native,Action Nouns,,N,N,Social Relations,
1879,Feminine,Feminine,1,2,0,0,a,a,No Plural,Zero,Native,Underived,,N,N,Dwellings & Furniture,
1880,Masculine,Masculine,3,2,0,1,a,z,External,Zero,Arabic-Assimilated,Underived,5-UNIT,N,N,Food & Drink,
1881,Feminine,Feminine,2,2,0,1,a,g,External,Zero,Native,Underived,,N,N,Animals,
1882,Feminine,Feminine,2,2,0,0,a,a,No Plural,Zero,Native,Underived,,N,N,Clothing & Adornment,
1883,Feminine,Feminine,2,2,0,0,a,a,No Plural,Zero,Native,Underived,,N,N,Social Relations,
1884,Feminine,Feminine,2,2,0,0,i,i,No Plural,Zero,Native,Underived,,N,N,Body Parts & Functions,
1885,Feminine,Feminine,3,3,0,0,a,a,No Plural,Zero,Native,Underived,,N,N,Social Relations,
1886,Feminine,Feminine,3,2,1,1,j,l,No Plural,Zero,Unknown,Underived,,N,N,Mind & Thought,
1887,Masculine,Masculine,5,1,1,1,t,b,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Possession & Trade,
1888,Feminine,Feminine,3,1,1,0,t,i,Internal,Zero,Arabic-Assimilated,Underived,,N,N,Language & Music,
1889,Feminine,Feminine,5,2,1,0,t,a,No Plural,Zero,Native,Underived,,N,N,Warfare & Hunting,
1890,Feminine,Feminine,5,2,1,1,t,r,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Possession & Trade,
1891,Feminine,Feminine,3,2,1,0,t,i,Internal,Zero,French,Underived,,N,N,Motion & Transportation,
1892,Feminine,Feminine,7,3,1,1,t,q,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Emotion,
1893,Masculine,Masculine,4,2,1,1,t,χ,Internal,Zero,Arabic-Unassimilated,Underived,,N,N,Time,
1894,Masculine,Masculine,4,2,1,1,t,ʕ,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Physical World,
1895,Masculine,Masculine,4,1,1,1,t,r,Internal,Zero,Arabic-Unassimilated,Underived,,Y,Y,Possession & Trade,NonSpec
1896,Feminine,Feminine,4,2,1,0,t,a,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Emotion,
1897,Feminine,Feminine,3,2,0,1,u,m,No Plural,Zero,Native,Underived,,N,N,Spatial Relations,
1898,Masculine,Masculine,0,0,0,0,,,Only Plural,Zero,Native,Underived,,N,N,Physical World,
1899,Masculine,Masculine,2,2,0,1,a,j,No Plural,Zero,Native,Underived,,N,N,Food & Drink,
1900,Masculine,Masculine,3,1,1,1,z,f,Internal,Zero,Native,Underived,,N,N,Clothing & Adornment,
1901,Masculine,Masculine,3,1,1,1,z,n,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Emotion,
1902,Feminine,Feminine,3,1,1,1,z,t,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Food & Drink,
1903,Masculine,Masculine,4,1,1,1,z,n,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Time,
1904,Feminine,Feminine,4,1,1,0,z,a,Internal,Zero,Native,Underived,,N,N,Language & Music,
1905,Feminine,Feminine,5,1,1,1,z,ʕ,No Plural,Zero,Arabic-Assimilated,Underived,,N,N,Agriculture & Vegetation,
1906,Masculine,Masculine,3,1,1,1,ʒ,ʕ,No Plural,Zero,Arabic-Unassimilated,Underived,,N,N,Sense Perception,
1907,Masculine,Masculine,3,1,1,1,l,m,Mixed,Zero,Arabic-Unassimilated,Underived,,N,N,Time,
1908,Masculine,Neutral,3,1,1,0,ʕ,i,id Plural,Zero,Native,Underived,,Y,Y,Mankind,NonSpec
1909,Masculine,Neutral,2,2,1,0,χ,i,id Plural,Zero,Native,Underived,,Y,Y,Mankind,NonSpec
1910,Masculine,Masculine,4,2,1,0,b,i,id Plural,Zero,Native,Underived,,N,Y,Physical World,NonSpec
1911,Masculine,Masculine,4,2,1,1,b,k,id Plural,Zero,Native,Underived,,N,Y,Physical World,NonSpec
1912,Masculine,Masculine,5,3,1,1,ʕ,n,id Plural,Zero,Native,Underived,,N,Y,Physical World,NonSpec
1913,Feminine,Feminine,0,0,0,0,,,No Plural,Zero,Native,Underived,,N,Y,Animals,NonSpec
